Time Averaged IV scan
Frame ,1,Time,0
239.657,-5.68449e-07,-3.20613e-11,
240.681,-5.73227e-07,-8.09479e-10,
241.705,-5.84261e-07,-1.84813e-10,
242.729,-5.6926e-07,-3.52502e-10,
243.753,-5.70132e-07,-1.09265e-09,
244.777,-5.7869e-07,-1.18012e-09,
245.801,-5.81448e-07,-8.11951e-11,
246.825,-5.80038e-07,8.46214e-10,
247.85,-5.76669e-07,1.83906e-09,
248.874,-5.62371e-07,1.69158e-09,
249.898,-5.80829e-07,5.26363e-10,
250.922,-5.74374e-07,1.27392e-09,
251.946,-5.62164e-07,3.95441e-10,
252.97,-5.76072e-07,7.90629e-10,
253.994,-5.65979e-07,1.22828e-10,
255.018,-5.70664e-07,-1.27416e-10,
256.042,-5.71008e-07,9.48576e-10,
257.066,-5.69429e-07,7.091e-10,
258.09,-5.65344e-07,1.79417e-09,
259.115,-5.66286e-07,2.21176e-09,
260.139,-5.67307e-07,2.93497e-09,
261.163,-5.55459e-07,1.74269e-09,
262.187,-5.55834e-07,8.4127e-10,
263.211,-5.53697e-07,-1.03653e-09,
264.235,-5.6799e-07,-1.63234e-09,
265.259,-5.57026e-07,-7.6534e-11,
266.283,-5.66322e-07,-3.69088e-11,
267.307,-5.61702e-07,7.75578e-10,
268.331,-5.50438e-07,-4.92351e-10,
269.355,-5.67027e-07,1.44409e-10,
270.379,-5.64342e-07,2.32194e-09,
271.404,-5.59732e-07,3.45493e-09,
272.428,-5.52614e-07,4.65499e-09,
273.452,-5.38288e-07,3.43569e-09,
274.476,-5.48448e-07,1.2415e-09,
275.5,-5.4716e-07,7.38898e-10,
276.524,-5.38858e-07,3.67456e-10,
277.548,-5.49358e-07,2.09567e-09,
278.572,-5.42052e-07,3.13478e-09,
279.596,-5.37969e-07,3.97699e-09,
280.62,-5.28691e-07,5.02958e-09,
281.644,-5.30193e-07,5.33516e-09,
282.669,-5.22512e-07,5.07785e-09,
283.693,-5.14866e-07,4.55563e-09,
284.717,-5.0577e-07,4.94996e-09,
285.741,-5.13815e-07,5.04561e-09,
286.765,-5.05826e-07,7.00473e-09,
287.789,-4.871e-07,8.43654e-09,
288.813,-4.88216e-07,1.02112e-08,
289.837,-4.73054e-07,1.11843e-08,
290.861,-4.60465e-07,1.19915e-08,
291.885,-4.47737e-07,1.29441e-08,
292.909,-4.35497e-07,1.236e-08,
293.933,-4.17771e-07,1.23536e-08,
294.958,-4.09396e-07,1.11665e-08,
295.982,-4.02196e-07,1.08953e-08,
297.006,-3.80292e-07,1.14456e-08,
298.03,-3.81291e-07,1.23002e-08,
299.054,-3.67188e-07,1.34058e-08,
300.078,-3.4023e-07,1.40104e-08,
301.102,-3.33309e-07,1.40394e-08,
302.126,-3.25496e-07,1.43204e-08,
303.15,-2.97791e-07,1.4123e-08,
304.174,-2.9289e-07,1.45793e-08,
305.198,-2.7406e-07,1.46959e-08,
306.222,-2.58526e-07,1.45982e-08,
307.247,-2.44844e-07,1.45635e-08,
308.271,-2.32209e-07,1.53972e-08,
309.295,-2.08292e-07,1.46918e-08,
310.319,-2.06005e-07,1.47719e-08,
311.343,-1.73916e-07,1.37368e-08,
312.367,-1.75109e-07,1.22877e-08,
313.391,-1.54786e-07,1.27996e-08,
314.415,-1.47798e-07,1.14874e-08,
315.439,-1.34626e-07,1.26288e-08,
316.463,-1.15313e-07,1.14942e-08,
317.487,-1.12704e-07,1.06932e-08,
318.512,-9.44814e-08,9.55047e-09,
319.536,-8.87717e-08,8.12808e-09,
320.56,-8.30741e-08,7.54384e-09,
321.584,-7.34306e-08,6.73505e-09,
322.608,-6.61072e-08,6.23721e-09,
323.632,-6.37124e-08,5.86644e-09,
324.656,-5.37403e-08,5.21881e-09,
325.68,-5.11743e-08,4.58964e-09,
326.704,-4.56043e-08,4.18467e-09,
327.728,-4.23374e-08,3.2576e-09,
328.752,-3.9216e-08,2.73437e-09,
329.776,-3.56481e-08,1.69845e-09,
330.801,-3.56222e-08,1.17524e-09,
331.825,-3.4243e-08,5.84525e-10,
332.849,-3.64202e-08,1.67407e-10,
333.873,-3.20956e-08,1.82795e-10,
334.897,-3.47871e-08,-1.87615e-10,
335.921,-3.65732e-08,-3.54232e-10,
336.945,-3.26787e-08,-3.91463e-10,
337.969,-3.58126e-08,-2.93926e-10,
338.993,-3.91649e-08,6.61586e-11,
340.017,-3.32892e-08,2.66549e-10,
341.041,-3.5197e-08,6.02752e-11,
342.065,-3.57653e-08,-1.13376e-12,
343.09,-3.34183e-08,-3.53092e-10,
344.114,-3.83424e-08,-2.04499e-10,
345.138,-3.59043e-08,1.65821e-10,
346.162,-3.43439e-08,3.2188e-10,
347.186,-3.66454e-08,6.24997e-10,
348.21,-3.44989e-08,6.97601e-11,
349.234,-3.25651e-08,-4.98331e-10,
350.258,-3.3846e-08,-9.58056e-10,
351.282,-3.96253e-08,-7.3049e-10,
352.306,-3.8141e-08,-9.2358e-11,
353.33,-3.77168e-08,3.69486e-10,
354.355,-3.40292e-08,4.55465e-10,
355.379,-3.54253e-08,-1.59648e-10,
356.403,-3.7617e-08,-2.04015e-10,
357.427,-3.68435e-08,-2.92411e-10,
358.451,-3.73884e-08,-3.60208e-11,
359.475,-3.54466e-08,1.49465e-10,
360.499,-3.783e-08,-9.47277e-11,
361.523,-3.70519e-08,-6.40838e-11,
362.547,-3.51303e-08,-5.09404e-10,
363.571,-3.86604e-08,-4.36363e-10,
364.595,-3.76618e-08,-4.48779e-10,
365.619,-4.02663e-08,-1.83536e-10,
366.644,-3.74465e-08,4.44445e-10,
367.668,-3.86449e-08,2.76435e-10,
368.692,-3.76166e-08,4.14895e-10,
369.716,-3.48652e-08,-1.86188e-10,
370.74,-3.94956e-08,-2.5281e-10,
371.764,-3.68981e-08,-8.42575e-11,
372.788,-3.96024e-08,4.5419e-11,
373.812,-3.7733e-08,1.14135e-10,
374.836,-3.56776e-08,-1.64559e-10,
375.86,-3.72903e-08,-2.82466e-10,
376.884,-4.16257e-08,-3.28501e-10,
377.909,-3.73399e-08,7.23142e-11,
378.933,-3.75186e-08,9.40816e-12,
379.957,-3.98793e-08,3.14455e-11,
380.981,-3.63069e-08,-5.64557e-10,
382.005,-3.9954e-08,-7.75228e-10,
383.029,-3.98369e-08,-7.21614e-10,
384.053,-4.18848e-08,-4.4949e-10,
385.077,-4.15099e-08,5.99759e-11,
386.101,-4.16134e-08,2.12096e-10,
387.125,-3.84982e-08,1.55361e-10,
388.149,-4.0827e-08,-1.58162e-11,
389.173,-4.12999e-08,1.57458e-10,
390.198,-4.09719e-08,1.5989e-10,
391.222,-3.95441e-08,4.00858e-10,
392.246,-3.84877e-08,1.20892e-10,
393.27,-4.06286e-08,2.55933e-10,
394.294,-3.90565e-08,1.14011e-10,
395.318,-4.06452e-08,3.25558e-10,
396.342,-3.61568e-08,0,
397.366,-4.04572e-08,0,
398.39,-3.75579e-08,0,

trace ,2
V,I_1,dI/dE_1,
98.3296,-5.54431e-07,0,
99.3537,-5.66499e-07,0,
100.378,-5.58033e-07,0,
101.402,-5.57364e-07,-2.07668e-09,
102.426,-5.65947e-07,-1.29899e-09,
103.45,-5.66185e-07,-1.41078e-09,
104.474,-5.72351e-07,-2.73465e-10,
105.498,-5.59323e-07,-6.93999e-11,
106.522,-5.67006e-07,2.63883e-10,
107.546,-5.66527e-07,3.01197e-10,
108.57,-5.71802e-07,2.23235e-10,
109.594,-5.56287e-07,1.59666e-09,
110.618,-5.66889e-07,5.54885e-10,
111.642,-5.66936e-07,1.05578e-09,
112.666,-5.51889e-07,-1.04108e-09,
113.69,-5.68972e-07,-1.12146e-09,
114.714,-5.61144e-07,-1.32008e-09,
115.738,-5.7279e-07,-1.60037e-09,
116.762,-5.65562e-07,2.06507e-10,
117.786,-5.65667e-07,-2.04677e-10,
118.81,-5.70442e-07,2.11139e-10,
119.834,-5.64259e-07,-8.83986e-11,
120.858,-5.6731e-07,-1.79367e-10,
121.882,-5.69855e-07,3.5379e-10,
122.906,-5.65592e-07,3.86701e-11,
123.93,-5.67125e-07,-5.13968e-10,
124.954,-5.64946e-07,-1.09698e-09,
125.978,-5.68878e-07,-1.40079e-09,
127.002,-5.75249e-07,-8.9211e-10,
128.026,-5.71926e-07,7.06137e-10,
129.05,-5.67702e-07,1.13503e-09,
130.074,-5.72284e-07,1.2069e-09,
131.098,-5.6041e-07,1.0664e-09,
132.123,-5.69411e-07,-6.00878e-10,
133.147,-5.70225e-07,-2.54692e-10,
134.171,-5.59171e-07,-1.42932e-09,
135.195,-5.78383e-07,-5.54493e-10,
136.219,-5.6768e-07,-7.74279e-10,
137.243,-5.71546e-07,-5.83423e-10,
138.267,-5.66395e-07,-4.36404e-10,
139.291,-5.79353e-07,-4.47674e-10,
140.315,-5.66656e-07,7.01002e-11,
141.339,-5.76963e-07,-3.85369e-11,
142.363,-5.67503e-07,7.32233e-10,
143.387,-5.71967e-07,2.43242e-10,
144.411,-5.73408e-07,4.63303e-10,
145.435,-5.686e-07,-6.12396e-11,
146.459,-5.66126e-07,-6.3342e-10,
147.483,-5.76014e-07,-4.1571e-10,
148.507,-5.7149e-07,-7.11375e-10,
149.531,-5.74254e-07,-5.74837e-10,
150.555,-5.67498e-07,-2.07297e-10,
151.579,-5.77729e-07,-4.94605e-10,
152.603,-5.75466e-07,6.34232e-10,
153.627,-5.71109e-07,1.30806e-09,
154.651,-5.72744e-07,1.59952e-09,
155.675,-5.67834e-07,1.65505e-09,
156.699,-5.64042e-07,2.9325e-10,
157.723,-5.72774e-07,-8.3804e-10,
158.747,-5.62166e-07,-1.15841e-09,
159.771,-5.73144e-07,-1.85564e-09,
160.795,-5.79608e-07,-1.19344e-10,
161.819,-5.66133e-07,-1.895e-10,
162.843,-5.76044e-07,7.28121e-10,
163.867,-5.67374e-07,3.86519e-10,
164.891,-5.73829e-07,4.6354e-10,
165.915,-5.68734e-07,7.77515e-10,
166.939,-5.74471e-07,-3.56203e-14,
167.963,-5.60648e-07,-9.74202e-10,
168.987,-5.72572e-07,-2.43343e-09,
170.011,-5.76717e-07,-1.75972e-09,
171.036,-5.79717e-07,-8.406e-10,
172.06,-5.77323e-07,1.03535e-09,
173.084,-5.72276e-07,9.65186e-10,
174.108,-5.70668e-07,3.1606e-10,
175.132,-5.73339e-07,8.97793e-11,
176.156,-5.77889e-07,-3.23204e-10,
177.18,-5.74204e-07,8.91748e-10,
178.204,-5.67071e-07,4.75692e-10,
179.228,-5.7898e-07,8.61286e-10,
180.252,-5.64887e-07,2.61928e-10,
181.276,-5.7572e-07,-5.37798e-10,
182.3,-5.67973e-07,-7.95497e-10,
183.324,-5.73343e-07,-2.53674e-09,
184.348,-5.7623e-07,-1.84656e-09,
185.372,-5.79789e-07,-1.10353e-09,
186.396,-5.83734e-07,5.6561e-10,
187.42,-5.76205e-07,1.28644e-09,
188.444,-5.71169e-07,9.26481e-10,
189.468,-5.75038e-07,5.06749e-10,
190.492,-5.77738e-07,1.9611e-12,
191.516,-5.75567e-07,3.36996e-10,
192.54,-5.71576e-07,1.02827e-09,
193.564,-5.75245e-07,8.2875e-10,
194.588,-5.72982e-07,3.56185e-10,
195.612,-5.67479e-07,-9.63252e-10,
196.636,-5.74235e-07,-1.6257e-09,
197.66,-5.76297e-07,-1.19881e-09,
198.684,-5.81109e-07,-4.64031e-10,
199.708,-5.78279e-07,5.21709e-10,
200.732,-5.70041e-07,2.03373e-10,
201.756,-5.75394e-07,-1.1228e-09,
202.78,-5.79795e-07,-2.01547e-09,
203.804,-5.77996e-07,-1.98022e-09,
204.828,-5.85434e-07,-3.78004e-10,
205.852,-5.85049e-07,8.91563e-10,
206.876,-5.79079e-07,1.3952e-09,
207.9,-5.73701e-07,1.31417e-09,
208.924,-5.79489e-07,8.18275e-10,
209.949,-5.78145e-07,8.91503e-10,
210.973,-5.7578e-07,6.99767e-10,
211.997,-5.7385e-07,1.43497e-09,
213.021,-5.71684e-07,3.46117e-10,
214.045,-5.77202e-07,-3.63874e-10,
215.069,-5.66894e-07,-1.23062e-09,
216.093,-5.79426e-07,-1.45694e-09,
217.117,-5.79466e-07,-2.8435e-10,
218.141,-5.78967e-07,1.59945e-09,
219.165,-5.75251e-07,2.35439e-09,
220.189,-5.72798e-07,2.12279e-09,
221.213,-5.58082e-07,4.67435e-10,
222.237,-5.78047e-07,-9.53093e-10,
223.261,-5.71469e-07,-1.2328e-09,
224.285,-5.71756e-07,-2.55414e-09,
225.309,-5.74618e-07,-8.76286e-10,
226.333,-5.77702e-07,-8.20922e-10,
227.357,-5.86664e-07,3.56327e-10,
228.381,-5.67673e-07,2.10679e-09,
229.405,-5.73593e-07,1.42102e-09,
230.429,-5.7843e-07,1.97866e-09,
231.453,-5.61072e-07,-4.03453e-10,
232.477,-5.75075e-07,-9.86434e-10,
233.501,-5.67469e-07,-1.09461e-09,
234.525,-5.8211e-07,-1.12624e-09,
235.549,-5.75637e-07,9.41589e-10,
236.573,-5.70281e-07,1.23626e-09,
237.597,-5.71538e-07,8.94249e-10,
238.621,-5.71266e-07,-4.62281e-10,
239.645,-5.67222e-07,-7.21693e-10,
240.669,-5.78552e-07,-4.68387e-10,
241.693,-5.77363e-07,4.8295e-11,
242.717,-5.66038e-07,-2.7184e-10,
243.741,-5.7238e-07,-1.0008e-09,
244.765,-5.78028e-07,-7.60625e-10,
245.789,-5.76069e-07,-6.89463e-10,
246.813,-5.80154e-07,1.10696e-09,
247.837,-5.68905e-07,2.2129e-09,
248.862,-5.75859e-07,1.34203e-09,
249.886,-5.6811e-07,9.51655e-10,
250.91,-5.63088e-07,-6.43444e-11,
251.934,-5.77438e-07,3.35465e-10,
252.958,-5.72698e-07,4.56344e-10,
253.982,-5.63529e-07,1.91091e-11,
255.006,-5.66709e-07,-4.35492e-10,
256.03,-5.72791e-07,-4.98507e-10,
257.054,-5.7349e-07,-3.69492e-10,
258.078,-5.72736e-07,1.93476e-09,
259.102,-5.62836e-07,1.72129e-09,
260.126,-5.71998e-07,1.65602e-09,
261.15,-5.54381e-07,1.7057e-09,
262.174,-5.71486e-07,3.26173e-10,
263.198,-5.62845e-07,1.34921e-09,
264.222,-5.52278e-07,2.70479e-10,
265.246,-5.70083e-07,8.13938e-10,
266.27,-5.58924e-07,7.6051e-10,
267.294,-5.56381e-07,8.29914e-10,
268.318,-5.61303e-07,1.7379e-09,
269.342,-5.58177e-07,2.31333e-09,
270.366,-5.51607e-07,2.29788e-09,
271.39,-5.54248e-07,2.62541e-09,
272.414,-5.42325e-07,3.11723e-09,
273.438,-5.51051e-07,2.71222e-09,
274.462,-5.45449e-07,3.48124e-09,
275.486,-5.29227e-07,1.70032e-09,
276.51,-5.40176e-07,7.91609e-10,
277.534,-5.35443e-07,4.8515e-10,
278.558,-5.42313e-07,1.32785e-09,
279.582,-5.38244e-07,3.70333e-09,
280.606,-5.28333e-07,4.40305e-09,
281.63,-5.21951e-07,5.13124e-09,
282.654,-5.22139e-07,4.17517e-09,
283.678,-5.17803e-07,5.29628e-09,
284.702,-5.05894e-07,5.22868e-09,
285.726,-5.13526e-07,6.44092e-09,
286.75,-4.87922e-07,6.55036e-09,
287.775,-4.96194e-07,7.33728e-09,
288.799,-4.82572e-07,9.94318e-09,
289.823,-4.77964e-07,1.03024e-08,
290.847,-4.56643e-07,1.14293e-08,
291.871,-4.4085e-07,9.93621e-09,
292.895,-4.42596e-07,9.62691e-09,
293.919,-4.32837e-07,9.56433e-09,
294.943,-4.19646e-07,1.03437e-08,
295.967,-4.04675e-07,1.21321e-08,
296.991,-3.98238e-07,1.22743e-08,
298.015,-3.86264e-07,1.42141e-08,
299.039,-3.61493e-07,1.53772e-08,
300.063,-3.58571e-07,1.7051e-08,
301.087,-3.27827e-07,1.67267e-08,
302.111,-3.13819e-07,1.52085e-08,
303.135,-2.94822e-07,1.47358e-08,
304.159,-2.92144e-07,1.31366e-08,
305.183,-2.74038e-07,1.42256e-08,
306.207,-2.52956e-07,1.4064e-08,
307.231,-2.48048e-07,1.4624e-08,
308.255,-2.24973e-07,1.39861e-08,
309.279,-2.15161e-07,1.40094e-08,
310.303,-1.99299e-07,1.47484e-08,
311.327,-1.88715e-07,1.47703e-08,
312.351,-1.65811e-07,1.47006e-08,
313.375,-1.52423e-07,1.30164e-08,
314.399,-1.39698e-07,1.15769e-08,
315.423,-1.30409e-07,1.01023e-08,
316.447,-1.23769e-07,9.75102e-09,
317.471,-1.10511e-07,9.6693e-09,
318.495,-9.95119e-08,9.17326e-09,
319.519,-9.26834e-08,8.71226e-09,
320.543,-8.28608e-08,7.70959e-09,
321.567,-7.64202e-08,7.27602e-09,
322.591,-6.74516e-08,6.70336e-09,
323.615,-6.40964e-08,6.38233e-09,
324.639,-5.4098e-08,5.85581e-09,
325.663,-5.13969e-08,5.11897e-09,
326.688,-4.28096e-08,4.34123e-09,
327.712,-4.18037e-08,2.88721e-09,
328.736,-3.81292e-08,2.14486e-09,
329.76,-3.63121e-08,1.18364e-09,
330.784,-3.83844e-08,1.34729e-09,
331.808,-3.4957e-08,1.08563e-09,
332.832,-3.48562e-08,9.62408e-10,
333.856,-2.98759e-08,6.63582e-10,
334.88,-3.47531e-08,1.98701e-12,
335.904,-3.31982e-08,-2.34128e-10,
336.928,-3.2092e-08,-6.55361e-10,
337.952,-3.43744e-08,-6.32989e-10,
338.976,-3.58957e-08,-7.35936e-10,
340,-3.56103e-08,-3.79089e-10,
341.024,-3.63156e-08,-9.78829e-11,
342.048,-3.67821e-08,1.09564e-10,
343.072,-3.39228e-08,8.4572e-11,
344.096,-3.63784e-08,5.20295e-11,
345.12,-3.61742e-08,1.33632e-10,
346.144,-3.51163e-08,-1.65963e-10,
347.168,-3.50907e-08,-6.14144e-11,
348.192,-3.52342e-08,-3.85123e-10,
349.216,-3.81898e-08,9.72463e-11,
350.24,-3.49995e-08,4.79101e-10,
351.264,-3.79243e-08,7.75985e-10,
352.288,-3.13223e-08,5.20019e-10,
353.312,-3.33807e-08,-3.84752e-10,
354.336,-3.41849e-08,-7.83589e-10,
355.36,-3.71579e-08,-1.00846e-09,
356.384,-3.76313e-08,-3.50026e-10,
357.408,-3.74671e-08,-5.72245e-11,
358.432,-3.61818e-08,2.38236e-10,
359.456,-3.53758e-08,-2.33983e-10,
360.48,-3.81197e-08,-3.7475e-10,
361.504,-3.58333e-08,-5.2814e-10,
362.528,-4.02024e-08,-3.55688e-10,
363.552,-3.7594e-08,-1.58909e-10,
364.576,-3.83708e-08,3.50253e-11,
365.601,-3.77349e-08,1.482e-10,
366.625,-4.00025e-08,-1.82495e-12,
367.649,-3.5462e-08,-1.10992e-10,
368.673,-3.88816e-08,-3.82878e-10,
369.697,-3.93785e-08,-2.00486e-10,
370.721,-3.9212e-08,-2.68428e-10,
371.745,-3.93138e-08,-2.60253e-11,
372.769,-3.8284e-08,2.55213e-10,
373.793,-3.94229e-08,2.36036e-10,
374.817,-4.00851e-08,4.00605e-10,
375.841,-3.52602e-08,2.4072e-10,
376.865,-3.8564e-08,1.01112e-10,
377.889,-3.82737e-08,9.4321e-11,
378.913,-3.79962e-08,2.53698e-11,
379.937,-3.72557e-08,1.52822e-10,
380.961,-3.74983e-08,6.92736e-11,
381.985,-3.70321e-08,-1.28426e-10,
383.009,-3.84256e-08,-4.52126e-10,
384.033,-3.72167e-08,-3.87911e-10,
385.057,-3.86861e-08,-3.58261e-10,
386.081,-4.14392e-08,-1.39202e-11,
387.105,-3.75975e-08,-7.68101e-12,
388.129,-3.80402e-08,-2.40351e-10,
389.153,-3.88618e-08,-4.68967e-10,
390.177,-4.05344e-08,-5.97731e-10,
391.201,-4.128e-08,-3.26759e-10,
392.225,-4.10252e-08,-3.23204e-11,
393.249,-3.95393e-08,-2.07302e-10,
394.273,-4.08872e-08,-5.73221e-10,
395.297,-4.06469e-08,-5.82327e-10,
396.321,-4.38529e-08,0,
397.345,-4.43886e-08,0,
398.369,-4.0366e-08,0,

trace ,3
V,I_1,dI/dE_1,
98.3489,-5.53687e-07,0,
99.3728,-5.62249e-07,0,
100.397,-5.60214e-07,0,
101.421,-5.7064e-07,-5.16696e-10,
102.445,-5.61634e-07,8.03137e-10,
103.469,-5.62768e-07,7.21138e-10,
104.493,-5.58096e-07,-1.06829e-10,
105.517,-5.62369e-07,-1.73211e-09,
106.541,-5.63161e-07,-1.53925e-09,
107.565,-5.70825e-07,-1.37877e-09,
108.589,-5.69796e-07,-2.33338e-11,
109.612,-5.61526e-07,-2.68948e-10,
110.636,-5.69246e-07,-3.64104e-10,
111.66,-5.65869e-07,-1.10698e-09,
112.684,-5.71972e-07,-9.16515e-10,
113.708,-5.6878e-07,3.84528e-10,
114.732,-5.73419e-07,1.0666e-09,
115.756,-5.65705e-07,1.80213e-09,
116.78,-5.63239e-07,8.03925e-10,
117.804,-5.64572e-07,1.02608e-09,
118.828,-5.64216e-07,-6.93725e-10,
119.852,-5.69237e-07,-8.78586e-10,
120.876,-5.56301e-07,-1.82781e-09,
121.9,-5.76501e-07,-1.5393e-09,
122.924,-5.7002e-07,1.54414e-10,
123.948,-5.73963e-07,9.48698e-10,
124.972,-5.64685e-07,2.06242e-09,
125.996,-5.61494e-07,1.86526e-10,
127.02,-5.64986e-07,-7.39487e-10,
128.044,-5.68663e-07,-8.87027e-10,
129.068,-5.72728e-07,-3.60153e-10,
130.092,-5.67838e-07,8.36351e-10,
131.116,-5.61498e-07,2.72623e-10,
132.14,-5.70231e-07,5.57135e-11,
